Product_ID,total_gaps,total_days,2023-12-31
5656,364,365,True
5657,365,365,True
5658,365,365,True
5659,363,365,True
5660,363,365,True
5661,363,365,True
5662,365,365,True
5663,361,365,True
5664,364,365,True
5665,365,365,True
5666,365,365,True
5667,364,365,True
5668,364,365,True
5669,364,365,True
5670,360,365,True
5671,363,365,True
5672,365,365,True
5673,363,365,True
5674,362,365,True
5675,365,365,True
5676,364,365,True
5677,365,365,True
5678,365,365,True
5679,365,365,True
5680,364,365,True
5681,363,365,True
5682,364,365,True
5683,363,365,True
5684,361,365,True
5685,365,365,True
5686,365,365,True
5687,363,365,True
5688,365,365,True
5689,365,365,True
5690,363,365,True
5691,362,365,True
5692,365,365,True
5693,365,365,True
5694,361,365,True
5695,363,365,True
5696,365,365,True
5697,364,365,True
5698,364,365,True
5699,363,365,True
5700,363,365,True
5701,365,365,True
5702,365,365,True
5703,365,365,True
5704,364,365,True
5705,364,365,True
5706,364,365,True
5707,364,365,True
5708,365,365,True
5709,365,365,True
5710,363,365,True
5711,365,365,True
5712,362,365,True
5713,363,365,True
5714,364,365,True
5715,365,365,True
5716,363,365,True
5717,364,365,True
5718,363,365,True
5719,363,365,True
5720,365,365,True
5721,361,365,True
5722,363,365,True
5723,365,365,True
5724,362,365,True
5725,364,365,True
5726,362,365,True
5727,364,365,True
5728,364,365,True
5729,364,365,True
5730,365,365,True
5731,363,365,True
5732,363,365,True
5733,364,365,True
5734,364,365,True
5735,364,365,True
5736,363,365,True
5737,364,365,True
5738,363,365,True
5739,364,365,True
5740,363,365,True
5741,363,365,True
5742,364,365,True
5743,365,365,True
5744,365,365,True
5745,362,365,True
5746,362,365,True
5747,363,365,True
5748,365,365,True
5749,362,365,True
5750,365,365,True
5751,364,365,True
5752,365,365,True
5753,365,365,True
5754,364,365,True
5755,364,365,True
5756,365,365,True
5757,362,365,True
5758,364,365,True
5759,365,365,True
5760,363,365,True
5761,364,365,True
5762,362,365,True
5763,364,365,True
5764,365,365,True
5765,364,365,True
5766,363,365,True
5767,365,365,True
5768,364,365,True
5769,365,365,True
5770,364,365,True
5771,364,365,True
5772,364,365,True
5773,364,365,True
5774,365,365,True
5775,364,365,True
5776,364,365,True
5777,364,365,True
5778,364,365,True
5779,363,365,True
5780,365,365,True
5781,364,365,True
5782,363,365,True
5783,362,365,True
5784,364,365,True
5785,363,365,True
5786,364,365,True
5787,365,365,True
5788,363,365,True
5789,364,365,True
5790,364,365,True
5791,365,365,True
5792,364,365,True
5793,364,365,True
5794,363,365,True
5795,364,365,True
5796,365,365,True
5797,363,365,True
5798,364,365,True
5799,362,365,True
5800,363,365,True
5801,364,365,True
5802,365,365,True
5803,365,365,True
5804,365,365,True
5805,365,365,True
5806,363,365,True
5807,361,365,True
5808,363,365,True
5809,364,365,True
5810,364,365,True
5811,365,365,True
5812,363,365,True
5813,364,365,True
5814,363,365,True
5815,362,365,True
5816,365,365,True
5817,365,365,True
5818,364,365,True
5819,362,365,True
5820,363,365,True
5821,364,365,True
5822,364,365,True
5823,362,365,True
5824,365,365,True
5825,364,365,True
5826,364,365,True
5827,364,365,True
5828,363,365,True
5829,365,365,True
5830,362,365,True
5831,365,365,True
5832,365,365,True
5833,363,365,True
5834,363,365,True
5835,364,365,True
5836,364,365,True
5837,364,365,True
5838,364,365,True
5839,364,365,True
5840,364,365,True
5841,365,365,True
5842,364,365,True
5843,364,365,True
5844,364,365,True
5845,360,365,True
5846,365,365,True
5847,365,365,True
5848,362,365,True
5849,365,365,True
5850,365,365,True
5851,363,365,True
5852,365,365,True
5853,365,365,True
5854,365,365,True
5855,365,365,True
5856,363,365,True
5857,365,365,True
5858,363,365,True
5859,365,365,True
5860,363,365,True
5861,364,365,True
5862,363,365,True
5863,365,365,True
5864,362,365,True
5865,364,365,True
5866,365,365,True
5867,365,365,True
5868,364,365,True
5869,362,365,True
5870,364,365,True
5871,365,365,True
5872,365,365,True
5873,365,365,True
5874,364,365,True
5875,365,365,True
5876,365,365,True
5877,362,365,True
5878,364,365,True
5879,364,365,True
5880,365,365,True
5881,365,365,True
5882,364,365,True
5883,365,365,True
5884,363,365,True
5885,364,365,True
5886,365,365,True
5887,362,365,True
5888,365,365,True
5889,365,365,True
5890,363,365,True
5891,364,365,True
5892,364,365,True
5893,364,365,True
5894,365,365,True
5895,365,365,True
5896,364,365,True
5897,362,365,True
5898,361,365,True
5899,364,365,True
5900,363,365,True
5901,363,365,True
5902,363,365,True
5903,364,365,True
5904,364,365,True
5905,365,365,True
5906,365,365,True
5907,361,365,True
5908,365,365,True
5909,365,365,True
5910,363,365,True
5911,365,365,True
5912,363,365,True
5913,364,365,True
5914,364,365,True
5915,365,365,True
5916,363,365,True
5917,365,365,True
5918,364,365,True
5919,365,365,True
5920,364,365,True
5921,365,365,True
5922,364,365,True
5923,365,365,True
5924,363,365,True
5925,364,365,True
5926,364,365,True
5927,363,365,True
5928,362,365,True
5929,365,365,True
5930,364,365,True
5931,363,365,True
5932,365,365,True
5933,365,365,True
5934,363,365,True
5935,365,365,True
5936,364,365,True
5937,364,365,True
5938,364,365,True
5939,365,365,True
5940,363,365,True
5941,365,365,True
5942,363,365,True
5943,361,365,True
5944,365,365,True
5945,364,365,True
5946,363,365,True
5947,365,365,True
5948,363,365,True
5949,362,365,True
5950,363,365,True
5951,364,365,True
5952,364,365,True
5953,361,365,True
5954,363,365,True
5955,363,365,True
5956,362,365,True
5957,364,365,True
5958,363,365,True
5959,363,365,True
5960,361,365,True
5961,364,365,True
5962,365,365,True
5963,362,365,True
5964,365,365,True
5965,365,365,True
5966,364,365,True
5967,364,365,True
5968,365,365,True
5969,363,365,True
5970,363,365,True
5971,365,365,True
5972,361,365,True
5973,364,365,True
5974,364,365,True
5975,365,365,True
5976,364,365,True
5977,364,365,True
5978,364,365,True
5979,363,365,True
5980,365,365,True
5981,364,365,True
5982,364,365,True
5983,364,365,True
5984,365,365,True
5985,364,365,True
5986,363,365,True
5987,364,365,True
5988,365,365,True
5989,363,365,True
5990,363,365,True
5991,361,365,True
5992,364,365,True
5993,363,365,True
5994,364,365,True
5995,363,365,True
5996,363,365,True
5997,363,365,True
5998,364,365,True
5999,361,365,True
6000,363,365,True
6001,363,365,True
6002,362,365,True
6003,365,365,True
6004,364,365,True
6005,365,365,True
6006,365,365,True
6007,364,365,True
6008,364,365,True
6009,365,365,True
6010,364,365,True
6011,364,365,True
6012,362,365,True
6013,363,365,True
6014,365,365,True
6015,363,365,True
6016,365,365,True
6017,364,365,True
6018,363,365,True
6019,365,365,True
6020,364,365,True
6021,363,365,True
6022,362,365,True
6023,365,365,True
6024,363,365,True
6025,364,365,True
6026,363,365,True
6027,363,365,True
6028,363,365,True
6029,365,365,True
6030,361,365,True
6031,364,365,True
6032,365,365,True
6033,363,365,True
6034,365,365,True
6035,365,365,True
6036,365,365,True
6037,365,365,True
6038,365,365,True
6039,363,365,True
6040,363,365,True
6041,362,365,True
6042,365,365,True
6043,362,365,True
6044,364,365,True
6045,364,365,True
6046,364,365,True
6047,365,365,True
6048,365,365,True
6049,364,365,True
6050,364,365,True
6051,365,365,True
6052,365,365,True
6053,363,365,True
6054,362,365,True
6055,364,365,True
6056,364,365,True
6057,364,365,True
6058,364,365,True
6059,364,365,True
6060,362,365,True
6061,365,365,True
6062,364,365,True
6063,365,365,True
6064,365,365,True
6065,363,365,True
6066,365,365,True
6067,364,365,True
6068,363,365,True
6069,365,365,True
6070,364,365,True
6071,362,365,True
6072,365,365,True
6073,365,365,True
6074,364,365,True
6075,365,365,True
6076,364,365,True
6077,365,365,True
6078,363,365,True
6079,364,365,True
6080,365,365,True
6081,361,365,True
6082,363,365,True
6083,364,365,True
6084,364,365,True
6085,364,365,True
6086,365,365,True
6087,362,365,True
6088,364,365,True
6089,364,365,True
6090,364,365,True
6091,364,365,True
6092,364,365,True
6093,365,365,True
6094,365,365,True
6095,365,365,True
6096,365,365,True
6097,364,365,True
6098,364,365,True
6099,364,365,True
6100,365,365,True
6101,363,365,True
6102,363,365,True
6103,361,365,True
6104,364,365,True
6105,365,365,True
6106,364,365,True
6107,364,365,True
6108,364,365,True
6109,364,365,True
6110,364,365,True
6111,364,365,True
6112,362,365,True
6113,363,365,True
6114,365,365,True
6115,363,365,True
6116,364,365,True
6117,364,365,True
6118,364,365,True
6119,365,365,True
6120,365,365,True
6121,364,365,True
6122,363,365,True
6123,363,365,True
6124,365,365,True
6125,363,365,True
6126,365,365,True
6127,364,365,True
6128,364,365,True
6129,362,365,True
6130,364,365,True
6131,361,365,True
6132,364,365,True
6133,364,365,True
6134,365,365,True
6135,364,365,True
6136,365,365,True
6137,362,365,True
6138,363,365,True
6139,363,365,True
6140,364,365,True
6141,364,365,True
6142,365,365,True
6143,362,365,True
6144,364,365,True
6145,365,365,True
6146,361,365,True
6147,363,365,True
6148,363,365,True
6149,364,365,True
6150,365,365,True
6151,363,365,True
6152,365,365,True
6153,364,365,True
6154,364,365,True
6155,363,365,True
6156,365,365,True
6157,364,365,True
6158,364,365,True
6159,364,365,True
6160,365,365,True
6161,363,365,True
6162,365,365,True
6163,365,365,True
6164,365,365,True
6165,363,365,True
6166,365,365,True
6167,365,365,True
6168,359,365,True
6169,362,365,True
6170,363,365,True
6171,364,365,True
6172,364,365,True
6173,365,365,True
6174,361,365,True
6175,363,365,True
6176,364,365,True
6177,363,365,True
6178,364,365,True
6179,364,365,True
6180,364,365,True
6181,365,365,True
6182,363,365,True
6183,365,365,True
6184,363,365,True
6185,365,365,True
6186,363,365,True
6187,365,365,True
6188,363,365,True
6189,364,365,True
6190,365,365,True
6191,364,365,True
6192,364,365,True
6193,364,365,True
6194,364,365,True
6195,364,365,True
6196,363,365,True
6197,364,365,True
6198,365,365,True
6199,363,365,True
6200,364,365,True
6201,364,365,True
6202,364,365,True
6203,364,365,True
6204,365,365,True
6205,365,365,True
6206,364,365,True
6207,364,365,True
6208,365,365,True
6209,365,365,True
6210,364,365,True
6211,361,365,True
6212,362,365,True
6213,365,365,True
6214,365,365,True
6215,363,365,True
6216,364,365,True
6217,364,365,True
6218,363,365,True
6219,364,365,True
6220,365,365,True
6221,363,365,True
6222,363,365,True
6223,363,365,True
6224,365,365,True
6225,365,365,True
6226,365,365,True
6227,363,365,True
6228,363,365,True
6229,364,365,True
6230,364,365,True
6231,364,365,True
6232,363,365,True
6233,362,365,True
6234,364,365,True
6235,364,365,True
6236,364,365,True
6237,365,365,True
6238,363,365,True
6239,362,365,True
6240,364,365,True
6241,361,365,True
6242,364,365,True
6243,364,365,True
6244,364,365,True
6245,364,365,True
6246,364,365,True
6247,365,365,True
6248,364,365,True
6249,365,365,True
6250,364,365,True
6251,365,365,True
6252,365,365,True
6253,365,365,True
6254,365,365,True
6255,363,365,True
6256,363,365,True
6257,364,365,True
6258,365,365,True
6259,362,365,True
6260,362,365,True
6261,364,365,True
6262,365,365,True
6263,364,365,True
6264,363,365,True
6265,364,365,True
6266,364,365,True
6267,363,365,True
6268,365,365,True
6269,363,365,True
6270,364,365,True
6271,364,365,True
6272,363,365,True
6273,364,365,True
6274,364,365,True
6275,360,365,True
6276,364,365,True
6277,364,365,True
6278,364,365,True
6279,365,365,True
6280,363,365,True
6281,362,365,True
6282,364,365,True
6283,363,365,True
6284,362,365,True
6285,364,365,True
6286,364,365,True
6287,365,365,True
6288,365,365,True
6289,365,365,True
6290,364,365,True
6291,364,365,True
6292,362,365,True
6293,364,365,True
6294,364,365,True
6295,364,365,True
6296,365,365,True
6297,364,365,True
6298,364,365,True
6299,365,365,True
6300,362,365,True
6301,363,365,True
6302,365,365,True
6303,364,365,True
6304,365,365,True
6305,365,365,True
6306,365,365,True
6307,365,365,True
6308,364,365,True
6309,363,365,True
6310,365,365,True
6311,365,365,True
6312,364,365,True
6313,364,365,True
6314,362,365,True
6315,364,365,True
6316,365,365,True
6317,364,365,True
6318,364,365,True
6319,365,365,True
6320,365,365,True
6321,364,365,True
6322,365,365,True
6323,364,365,True
6324,363,365,True
6325,365,365,True
6326,365,365,True
6327,364,365,True
6328,365,365,True
6329,364,365,True
6330,361,365,True
6331,364,365,True
6332,364,365,True
6333,365,365,True
6334,364,365,True
6335,361,365,True
6336,364,365,True
6337,365,365,True
6338,364,365,True
6339,365,365,True
6340,363,365,True
6341,365,365,True
6342,365,365,True
6343,363,365,True
6344,364,365,True
6345,365,365,True
6346,363,365,True
6347,364,365,True
6348,365,365,True
6349,363,365,True
6350,364,365,True
6351,364,365,True
6352,361,365,True
6353,363,365,True
6354,364,365,True
6355,365,365,True
6356,361,365,True
6357,365,365,True
6358,365,365,True
6359,365,365,True
6360,363,365,True
6361,364,365,True
6362,364,365,True
6363,364,365,True
6364,363,365,True
6365,364,365,True
6366,363,365,True
6367,365,365,True
6368,364,365,True
6369,365,365,True
6370,363,365,True
6371,364,365,True
6372,365,365,True
6373,365,365,True
6374,363,365,True
6375,362,365,True
6376,364,365,True
6377,365,365,True
6378,364,365,True
6379,365,365,True
6380,364,365,True
6381,364,365,True
6382,365,365,True
6383,365,365,True
6384,361,365,True
6385,365,365,True
6386,365,365,True
6387,365,365,True
6388,364,365,True
6389,364,365,True
6390,365,365,True
6391,365,365,True
6392,364,365,True
6393,363,365,True
6394,364,365,True
6395,364,365,True
6396,364,365,True
6397,363,365,True
6398,364,365,True
6399,365,365,True
6400,362,365,True
6401,364,365,True
6402,364,365,True
6403,364,365,True
6404,363,365,True
6405,364,365,True
6406,364,365,True
6407,364,365,True
6408,365,365,True
6409,364,365,True
6410,362,365,True
6411,363,365,True
6412,365,365,True
6413,365,365,True
6414,364,365,True
6415,364,365,True
6416,365,365,True
6417,364,365,True
6418,363,365,True
6419,365,365,True
6420,362,365,True
6421,365,365,True
6422,365,365,True
6423,364,365,True
6424,364,365,True
6425,365,365,True
6426,364,365,True
6427,365,365,True
6428,363,365,True
6429,365,365,True
6430,365,365,True
6431,363,365,True
6432,363,365,True
6433,365,365,True
6434,362,365,True
6435,364,365,True
6436,365,365,True
6437,360,365,True
6438,364,365,True
6439,364,365,True
6440,364,365,True
6441,364,365,True
6442,364,365,True
6443,364,365,True
6444,365,365,True
6445,365,365,True
6446,362,365,True
6447,364,365,True
6448,361,365,True
6449,365,365,True
6450,363,365,True
6451,364,365,True
6452,365,365,True
6453,364,365,True
6454,364,365,True
6455,363,365,True
6456,365,365,True
6457,364,365,True
6458,365,365,True
6459,364,365,True
6460,363,365,True
6461,364,365,True
6462,365,365,True
6463,365,365,True
6464,365,365,True
6465,360,365,True
6466,365,365,True
6467,363,365,True
6468,363,365,True
6469,364,365,True
6470,362,365,True
6471,362,365,True
6472,365,365,True
6473,361,365,True
6474,364,365,True
6475,363,365,True
6476,363,365,True
6477,364,365,True
6478,365,365,True
6479,364,365,True
6480,365,365,True
6481,364,365,True
6482,365,365,True
6483,364,365,True
6484,364,365,True
6485,363,365,True
6486,364,365,True
6487,361,365,True
6488,364,365,True
6489,363,365,True
6490,364,365,True
6491,364,365,True
6492,363,365,True
6493,365,365,True
6494,363,365,True
6495,364,365,True
6496,363,365,True
6497,365,365,True
6498,364,365,True
6499,363,365,True
6500,363,365,True
6501,365,365,True
6502,364,365,True
6503,365,365,True
6504,365,365,True
6505,363,365,True
6506,364,365,True
6507,363,365,True
6508,365,365,True
6509,365,365,True
6510,363,365,True
6511,365,365,True
6512,365,365,True
6513,365,365,True
6514,365,365,True
6515,364,365,True
6516,365,365,True
6517,365,365,True
6518,365,365,True
6519,361,365,True
6520,363,365,True
6521,362,365,True
6522,365,365,True
6523,365,365,True
6524,363,365,True
6525,365,365,True
6526,364,365,True
6527,364,365,True
6528,365,365,True
6529,362,365,True
6530,364,365,True
6531,364,365,True
6532,365,365,True
6533,365,365,True
6534,363,365,True
6535,365,365,True
6536,365,365,True
6537,364,365,True
6538,364,365,True
6539,363,365,True
6540,363,365,True
6541,364,365,True
6542,361,365,True
6543,364,365,True
6544,364,365,True
6545,363,365,True
6546,364,365,True
6547,362,365,True
6548,360,365,True
6549,363,365,True
6550,363,365,True
6551,364,365,True
6552,363,365,True
6553,365,365,True
6554,364,365,True
6555,364,365,True
6556,365,365,True
6557,365,365,True
6558,365,365,True
6559,364,365,True
6560,364,365,True
6561,361,365,True
6562,365,365,True
6563,363,365,True
6564,364,365,True
6565,362,365,True
6566,364,365,True
6567,364,365,True
6568,363,365,True
6569,365,365,True
6570,365,365,True
6571,364,365,True
6572,364,365,True
6573,365,365,True
6574,364,365,True
6575,362,365,True
6576,364,365,True
6577,364,365,True
6578,364,365,True
6579,365,365,True
6580,365,365,True
6581,363,365,True
6582,362,365,True
6583,362,365,True
6584,364,365,True
6585,363,365,True
6586,365,365,True
6587,365,365,True
6588,363,365,True
6589,365,365,True
6590,364,365,True
6591,364,365,True
6592,364,365,True
6593,364,365,True
6594,361,365,True
6595,363,365,True
6596,364,365,True
6597,364,365,True
6598,364,365,True
6599,361,365,True
6600,364,365,True
6601,364,365,True
6602,363,365,True
6603,365,365,True
6604,364,365,True
6605,365,365,True
6606,364,365,True
6607,365,365,True
6608,364,365,True
6609,364,365,True
6610,364,365,True
6611,364,365,True
6612,365,365,True
6613,363,365,True
6614,364,365,True
6615,364,365,True
6616,365,365,True
6617,364,365,True
6618,364,365,True
6619,363,365,True
6620,364,365,True
6621,364,365,True
6622,365,365,True
6623,365,365,True
6624,364,365,True
6625,362,365,True
6626,362,365,True
6627,363,365,True
6628,363,365,True
6629,362,365,True
6630,362,365,True
6631,362,365,True
6632,364,365,True
6633,364,365,True
6634,362,365,True
6635,364,365,True
6636,363,365,True
6637,363,365,True
6638,361,365,True
6639,364,365,True
6640,365,365,True
6641,365,365,True
6642,365,365,True
6643,365,365,True
6644,365,365,True
6645,365,365,True
6646,362,365,True
6647,365,365,True
6648,362,365,True
6649,363,365,True
6650,364,365,True
6651,364,365,True
6652,363,365,True
6653,365,365,True
6654,364,365,True
6655,365,365,True
6656,361,365,True
6657,364,365,True
6658,365,365,True
6659,365,365,True
6660,365,365,True
6661,364,365,True
6662,363,365,True
6663,364,365,True
6664,365,365,True
6665,365,365,True
6666,365,365,True
6667,364,365,True
6668,365,365,True
6669,365,365,True
6670,365,365,True
6671,364,365,True
6672,363,365,True
6673,365,365,True
6674,363,365,True
6675,363,365,True
6676,364,365,True
6677,365,365,True
6678,361,365,True
6679,365,365,True
6680,365,365,True
6681,364,365,True
6682,361,365,True
6683,361,365,True
6684,363,365,True
6685,363,365,True
6686,364,365,True
6687,365,365,True
6688,363,365,True
6689,363,365,True
6690,362,365,True
6691,365,365,True
6692,364,365,True
6693,364,365,True
6694,365,365,True
6695,363,365,True
6696,363,365,True
6697,363,365,True
6698,365,365,True
6699,363,365,True
6700,362,365,True
6701,365,365,True
6702,363,365,True
6703,363,365,True
6704,363,365,True
6705,364,365,True
6706,364,365,True
6707,362,365,True
6708,363,365,True
6709,363,365,True
6710,364,365,True
6711,362,365,True
6712,364,365,True
6713,364,365,True
6714,363,365,True
6715,364,365,True
6716,364,365,True
6717,362,365,True
6718,364,365,True
6719,365,365,True
6720,364,365,True
6721,364,365,True
6722,362,365,True
6723,365,365,True
6724,363,365,True
6725,365,365,True
6726,364,365,True
6727,364,365,True
6728,363,365,True
6729,365,365,True
6730,364,365,True
6731,363,365,True
6732,365,365,True
6733,365,365,True
6734,364,365,True
6735,363,365,True
6736,365,365,True
6737,363,365,True
6738,364,365,True
6739,363,365,True
6740,363,365,True
6741,365,365,True
6742,365,365,True
6743,364,365,True
6744,365,365,True
6745,364,365,True
6746,365,365,True
6747,364,365,True
6748,365,365,True
6749,364,365,True
6750,365,365,True
6751,364,365,True
6752,364,365,True
6753,363,365,True
6754,363,365,True
6755,365,365,True
6756,365,365,True
6757,364,365,True
6758,363,365,True
6759,362,365,True
6760,365,365,True
6761,365,365,True
6762,365,365,True
6763,364,365,True
6764,361,365,True
6765,364,365,True
6766,365,365,True
6767,364,365,True
6768,364,365,True
6769,365,365,True
6770,364,365,True
6771,365,365,True
6772,362,365,True
6773,364,365,True
6774,361,365,True
6775,364,365,True
6776,362,365,True
6777,363,365,True
6778,364,365,True
6779,365,365,True
6780,363,365,True
6781,364,365,True
6782,362,365,True
6783,363,365,True
6784,365,365,True
6785,365,365,True
6786,363,365,True
6787,365,365,True
6788,364,365,True
6789,364,365,True
6790,365,365,True
6791,363,365,True
6792,364,365,True
6793,364,365,True
6794,365,365,True
6795,364,365,True
6796,365,365,True
6797,363,365,True
6798,364,365,True
6799,365,365,True
6800,363,365,True
6801,363,365,True
6802,363,365,True
6803,364,365,True
6804,365,365,True
6805,365,365,True
6806,363,365,True
6807,362,365,True
6808,364,365,True
6809,365,365,True
6810,364,365,True
6811,364,365,True
6812,364,365,True
6813,364,365,True
6814,364,365,True
6815,365,365,True
6816,364,365,True
6817,363,365,True
6818,365,365,True
6819,365,365,True
6820,362,365,True
6821,365,365,True
6822,365,365,True
6823,364,365,True
6824,363,365,True
6825,363,365,True
6826,364,365,True
6827,365,365,True
6828,362,365,True
6829,363,365,True
6830,365,365,True
6831,365,365,True
6832,362,365,True
6833,364,365,True
6834,365,365,True
6835,364,365,True
6836,364,365,True
6837,363,365,True
6838,364,365,True
6839,363,365,True
6840,363,365,True
6841,363,365,True
6842,362,365,True
6843,364,365,True
6844,364,365,True
6845,363,365,True
6846,365,365,True
6847,364,365,True
6848,363,365,True
6849,364,365,True
6850,364,365,True
6851,364,365,True
6852,364,365,True
6853,364,365,True
6854,365,365,True
6855,363,365,True
6856,364,365,True
6857,364,365,True
6858,365,365,True
6859,363,365,True
6860,365,365,True
6861,365,365,True
6862,364,365,True
6863,365,365,True
6864,365,365,True
6865,362,365,True
6866,363,365,True
6867,364,365,True
6868,365,365,True
6869,364,365,True
6870,364,365,True
6871,365,365,True
6872,363,365,True
6873,365,365,True
6874,364,365,True
6875,363,365,True
6876,363,365,True
6877,365,365,True
6878,364,365,True
6879,364,365,True
6880,364,365,True
6881,363,365,True
6882,362,365,True
6883,363,365,True
6884,365,365,True
6885,363,365,True
6886,365,365,True
6887,364,365,True
6888,361,365,True
6889,365,365,True
6890,365,365,True
6891,364,365,True
6892,362,365,True
6893,364,365,True
6894,364,365,True
6895,364,365,True
6896,364,365,True
6897,363,365,True
6898,362,365,True
6899,365,365,True
6900,365,365,True
6901,361,365,True
6902,363,365,True
6903,365,365,True
6904,364,365,True
6905,364,365,True
6906,364,365,True
6907,365,365,True
6908,364,365,True
6909,362,365,True
6910,364,365,True
6911,365,365,True
6912,363,365,True
6913,363,365,True
6914,365,365,True
6915,364,365,True
6916,363,365,True
6917,361,365,True
6918,362,365,True
6919,364,365,True
6920,363,365,True
6921,365,365,True
6922,362,365,True
6923,363,365,True
6924,364,365,True
6925,363,365,True
6926,364,365,True
6927,364,365,True
6928,365,365,True
6929,365,365,True
6930,364,365,True
6931,364,365,True
6932,363,365,True
6933,363,365,True
6934,364,365,True
6935,361,365,True
6936,364,365,True
6937,363,365,True
6938,363,365,True
6939,363,365,True
6940,363,365,True
6941,364,365,True
6942,365,365,True
6943,365,365,True
6944,364,365,True
6945,363,365,True
6946,364,365,True
6947,363,365,True
6948,363,365,True
6949,363,365,True
6950,364,365,True
6951,364,365,True
6952,364,365,True
6953,364,365,True
6954,364,365,True
6955,364,365,True
6956,364,365,True
6957,365,365,True
6958,364,365,True
6959,363,365,True
6960,365,365,True
6961,362,365,True
6962,364,365,True
6963,363,365,True
6964,364,365,True
6965,364,365,True
6966,362,365,True
6967,363,365,True
6968,365,365,True
6969,363,365,True
6970,364,365,True
6971,363,365,True
6972,365,365,True
6973,365,365,True
6974,365,365,True
6975,364,365,True
6976,365,365,True
6977,362,365,True
6978,364,365,True
6979,363,365,True
6980,365,365,True
6981,362,365,True
6982,364,365,True
6983,365,365,True
6984,364,365,True
6985,362,365,True
6986,364,365,True
6987,365,365,True
6988,364,365,True
6989,363,365,True
6990,364,365,True
6991,364,365,True
6992,365,365,True
6993,364,365,True
6994,363,365,True
6995,364,365,True
6996,364,365,True
6997,364,365,True
6998,364,365,True
6999,363,365,True
7000,362,365,True
7001,365,365,True
7002,365,365,True
7003,362,365,True
7004,364,365,True
7005,362,365,True
7006,361,365,True
7007,364,365,True
7008,363,365,True
7009,364,365,True
7010,365,365,True
7011,364,365,True
7012,364,365,True
7013,364,365,True
7014,362,365,True
7015,364,365,True
7016,363,365,True
7017,365,365,True
7018,364,365,True
7019,365,365,True
7020,361,365,True
7021,365,365,True
7022,363,365,True
7023,365,365,True
7024,364,365,True
7025,363,365,True
7026,363,365,True
7027,365,365,True
7028,364,365,True
7029,365,365,True
7030,364,365,True
7031,365,365,True
7032,362,365,True
7033,365,365,True
7034,364,365,True
7035,365,365,True
7036,364,365,True
7037,365,365,True
7038,365,365,True
7039,364,365,True
7040,365,365,True
7041,365,365,True
7042,363,365,True
7043,364,365,True
7044,363,365,True
7045,364,365,True
7046,362,365,True
7047,363,365,True
7048,364,365,True
7049,364,365,True
7050,364,365,True
7051,365,365,True
7052,364,365,True
7053,362,365,True
7054,363,365,True
7055,364,365,True
7056,363,365,True
7057,364,365,True
7058,363,365,True
7059,363,365,True
7060,360,365,True
7061,364,365,True
7062,363,365,True
7063,362,365,True
7064,363,365,True
7065,363,365,True
7066,365,365,True
7067,364,365,True
7068,365,365,True
7069,364,365,True
7070,363,365,True
7071,365,365,True
7072,362,365,True
7073,363,365,True
7074,364,365,True
7075,364,365,True
7076,363,365,True
7077,364,365,True
7078,362,365,True
7079,365,365,True
7080,362,365,True
7081,364,365,True
7082,364,365,True
7083,364,365,True
7084,365,365,True
7085,365,365,True
7086,363,365,True
7087,365,365,True
7088,364,365,True
7089,365,365,True
7090,362,365,True
7091,363,365,True
7092,365,365,True
7093,365,365,True
7094,361,365,True
7095,364,365,True
7096,365,365,True
7097,365,365,True
7098,365,365,True
7099,362,365,True
7100,365,365,True
7101,364,365,True
7102,363,365,True
7103,364,365,True
7104,363,365,True
7105,365,365,True
7106,363,365,True
7107,364,365,True
7108,363,365,True
7109,364,365,True
7110,365,365,True
7111,364,365,True
7112,361,365,True
7113,362,365,True
7114,364,365,True
7115,364,365,True
7116,365,365,True
7117,363,365,True
7118,363,365,True
7119,365,365,True
7120,364,365,True
7121,364,365,True
7122,364,365,True
7123,362,365,True
7124,364,365,True
7125,365,365,True
7126,363,365,True
7127,365,365,True
7128,364,365,True
7129,365,365,True
7130,364,365,True
7131,364,365,True
7132,362,365,True
7133,362,365,True
7134,363,365,True
7135,364,365,True
7136,363,365,True
7137,364,365,True
7138,365,365,True
7139,364,365,True
7140,363,365,True
7141,365,365,True
7142,364,365,True
7143,365,365,True
7144,364,365,True
7145,363,365,True
7146,364,365,True
7147,363,365,True
7148,365,365,True
7149,364,365,True
7150,362,365,True
7151,363,365,True
7152,362,365,True
7153,365,365,True
7154,365,365,True
7155,365,365,True
7156,364,365,True
7157,365,365,True
7158,365,365,True
7159,364,365,True
7160,364,365,True
7161,365,365,True
7162,363,365,True
7163,364,365,True
7164,365,365,True
7165,361,365,True
7166,361,365,True
7167,364,365,True
7168,365,365,True
7169,365,365,True
7170,364,365,True
7171,364,365,True
7172,364,365,True
7173,363,365,True
7174,360,365,True
7175,363,365,True
7176,365,365,True
7177,362,365,True
7178,365,365,True
7179,361,365,True
7180,365,365,True
7181,364,365,True
7182,365,365,True
7183,364,365,True
7184,365,365,True
7185,365,365,True
7186,364,365,True
7187,364,365,True
7188,364,365,True
7189,363,365,True
7190,363,365,True
7191,364,365,True
7192,364,365,True
7193,363,365,True
7194,364,365,True
7195,362,365,True
7196,363,365,True
7197,365,365,True
7198,364,365,True
7199,363,365,True
7200,365,365,True
7201,365,365,True
7202,363,365,True
7203,364,365,True
7204,364,365,True
7205,365,365,True
7206,365,365,True
7207,364,365,True
7208,362,365,True
